,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,CALM,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
363,1,2008-10-27,47.0,33.0,40.0,-14.0,27.0,35.0,25.0,0.0,618,1653,0.008,29.51,30.2,13.7,31.0,14.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,2008-10-28,45.0,31.0,38.0,-16.0,23.0,33.0,27.0,0.0,619,1651,0.0,29.54,30.29,10.5,30.0,10.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1,2008-10-29,51.0,32.0,41.5,-12.5,24.0,34.0,23.0,0.0,620,1650,0.0,29.47,30.21,3.7,32.0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1,2008-10-30,62.0,31.0,46.5,-7.5,32.0,41.0,18.0,0.0,622,1649,0.0,29.57,30.31,10.5,19.0,10.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,1,2008-10-31,70.0,48.0,59.0,5.0,46.0,51.0,6.0,0.0,623,1647,0.0,29.57,30.3,5.7,22.0,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1,2009-05-01,60.0,46.0,53.0,-1.0,40.0,47.0,12.0,0.0,448,1849,0.02,29.26,29.98,8.4,29.0,8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,1,2009-05-02,66.0,44.0,55.0,1.0,33.0,45.0,10.0,0.0,447,1850,0.0,29.21,29.94,8.8,26.0,9.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1,2009-05-03,70.0,43.0,56.5,2.5,34.0,47.0,8.0,0.0,446,1851,0.0,29.19,29.92,3.9,26.0,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1,2009-05-04,70.0,43.0,56.5,2.5,34.0,47.0,8.0,0.0,444,1852,0.0,29.31,30.02,6.5,9.0,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,2009-05-05,71.0,49.0,60.0,6.0,40.0,50.0,5.0,0.0,443,1853,0.0,29.22,29.95,5.5,13.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,1,2009-05-06,75.0,51.0,63.0,9.0,51.0,55.0,2.0,0.0,442,1855,0.67,29.05,29.79,6.5,19.0,8.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374,1,2009-05-07,77.0,56.0,66.5,12.5,52.0,57.0,0.0,2.0,441,1856,0.19,29.01,29.73,8.5,25.0,10.3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
375,1,2009-05-08,77.0,53.0,65.0,11.0,53.0,58.0,0.0,0.0,439,1857,0.02,28.94,29.68,4.9,21.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
376,1,2009-05-09,63.0,46.0,54.5,0.5,44.0,48.0,10.0,0.0,438,1858,0.008,29.19,29.87,6.8,29.0,11.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1,2009-05-10,67.0,40.0,53.5,-0.5,39.0,46.0,11.0,0.0,437,1859,0.0,29.41,30.11,4.7,30.0,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1,2009-05-11,61.0,39.0,50.0,-4.0,35.0,44.0,15.0,0.0,436,1860,0.0,29.47,30.2,0.7,8.0,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1,2009-05-12,71.0,39.0,55.0,1.0,34.0,47.0,10.0,0.0,435,1901,0.0,29.38,30.13,9.5,16.0,9.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1,2009-05-13,70.0,53.0,61.5,7.5,56.0,58.0,3.0,0.0,434,1902,0.55,29.01,29.76,14.4,19.0,16.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
381,1,2009-05-14,68.0,53.0,60.5,6.5,44.0,52.0,4.0,0.0,433,1903,0.0,29.31,30.0,10.5,27.0,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1,2009-05-15,61.0,52.0,56.5,2.5,51.0,54.0,8.0,0.0,432,1904,0.39,29.28,30.0,6.0,16.0,8.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
383,1,2009-05-16,62.0,45.0,53.5,-0.5,40.0,49.0,11.0,0.0,431,1905,0.0,29.36,30.05,11.0,29.0,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,2009-05-17,63.0,39.0,51.0,-3.0,27.0,42.0,14.0,0.0,430,1906,0.0,29.6,30.32,0.2,33.0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,1,2009-05-18,66.0,40.0,53.0,-1.0,33.0,45.0,12.0,0.0,429,1907,0.008,29.54,30.29,9.6,19.0,9.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,2009-05-19,80.0,52.0,66.0,12.0,44.0,55.0,0.0,1.0,428,1908,0.0,29.48,30.21,13.5,21.0,13.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1,2009-05-20,84.0,61.0,72.5,18.5,44.0,57.0,0.0,8.0,427,1909,0.0,29.4,30.13,14.4,20.0,14.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1,2009-05-21,84.0,60.0,72.0,18.0,49.0,59.0,0.0,7.0,426,1910,0.0,29.38,30.09,7.8,23.0,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1,2009-05-22,69.0,53.0,61.0,7.0,46.0,53.0,4.0,0.0,425,1911,0.0,29.46,30.18,10.4,4.0,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1,2009-05-23,80.0,50.0,65.0,11.0,50.0,57.0,0.0,0.0,425,1912,0.0,29.33,30.06,4.5,7.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1,2009-05-24,71.0,55.0,63.0,9.0,46.0,53.0,2.0,0.0,424,1913,0.0,29.34,30.07,10.4,4.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1,2009-05-25,67.0,54.0,60.5,6.5,43.0,51.0,4.0,0.0,423,1914,0.04,29.28,30.02,10.3,6.0,10.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
393,1,2009-05-26,74.0,53.0,63.5,9.5,51.0,55.0,1.0,0.0,422,1915,1.73,29.08,29.82,7.5,5.0,7.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
394,1,2009-05-27,73.0,55.0,64.0,10.0,58.0,60.0,1.0,0.0,422,1916,0.02,28.95,29.68,3.6,24.0,7.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
395,1,2009-05-28,62.0,54.0,58.0,4.0,51.0,54.0,7.0,0.0,421,1916,0.0,29.06,29.76,6.8,30.0,8.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,2009-05-29,74.0,50.0,62.0,8.0,49.0,55.0,3.0,0.0,421,1917,0.008,29.17,29.88,2.7,32.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1,2009-05-30,79.0,50.0,64.5,10.5,46.0,54.0,0.0,0.0,420,1918,0.008,29.09,29.81,2.9,27.0,6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,1,2009-05-31,73.0,45.0,59.0,5.0,41.0,50.0,6.0,0.0,420,1919,0.0,29.21,29.94,2.7,10.0,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1,2009-06-01,78.0,51.0,64.5,10.5,53.0,57.0,0.0,0.0,419,1920,0.44,29.19,29.89,1.2,34.0,11.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
400,1,2009-06-02,60.0,48.0,54.0,0.0,46.0,50.0,11.0,0.0,419,1920,0.12,29.36,30.09,7.4,3.0,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401,1,2009-06-03,61.0,43.0,52.0,-2.0,39.0,46.0,13.0,0.0,418,1921,0.0,29.42,30.15,10.5,4.0,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,1,2009-06-04,68.0,42.0,55.0,1.0,37.0,48.0,10.0,0.0,418,1922,0.0,29.31,30.05,4.7,4.0,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,1,2009-06-05,79.0,44.0,61.5,7.5,44.0,54.0,3.0,0.0,417,1923,0.0,29.18,29.91,5.8,26.0,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,2009-06-06,63.0,51.0,57.0,3.0,45.0,50.0,8.0,0.0,417,1923,0.02,29.2,29.93,6.2,5.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1,2009-06-07,73.0,52.0,62.5,8.5,53.0,57.0,2.0,0.0,417,1924,0.04,29.14,29.87,2.7,8.0,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,1,2009-06-08,80.0,52.0,66.0,12.0,60.0,63.0,0.0,1.0,417,1925,0.45,29.06,29.77,5.9,24.0,9.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
407,1,2009-06-09,67.0,55.0,61.0,7.0,53.0,56.0,4.0,0.0,416,1925,0.008,29.23,29.94,4.0,6.0,6.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1,2009-06-10,67.0,54.0,60.5,6.5,49.0,53.0,4.0,0.0,416,1926,0.01,29.15,29.89,8.0,5.0,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
409,1,2009-06-11,64.0,53.0,58.5,4.5,51.0,54.0,6.0,0.0,416,1926,0.01,29.11,29.83,10.2,3.0,10.3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
410,1,2009-06-12,74.0,49.0,61.5,7.5,49.0,55.0,3.0,0.0,416,1927,0.008,29.24,29.95,4.4,7.0,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411,1,2009-06-13,68.0,54.0,61.0,7.0,51.0,55.0,4.0,0.0,416,1927,0.33,29.28,30.0,5.9,5.0,6.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412,1,2009-06-14,77.0,51.0,64.0,10.0,48.0,57.0,1.0,0.0,416,1928,0.0,29.29,30.01,4.5,4.0,4.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1,2009-06-15,81.0,53.0,67.0,13.0,49.0,58.0,0.0,2.0,416,1928,0.0,29.28,30.01,5.5,9.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,1,2009-06-16,71.0,59.0,65.0,11.0,55.0,60.0,0.0,0.0,416,1929,1.23,29.15,29.89,11.2,10.0,11.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,1,2009-06-17,71.0,61.0,66.0,12.0,59.0,62.0,0.0,1.0,416,1929,0.0,29.16,29.88,3.0,36.0,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,1,2009-06-18,80.0,61.0,70.5,16.5,63.0,67.0,0.0,6.0,416,1929,0.12,29.08,29.83,6.7,16.0,7.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
417,1,2009-06-19,86.0,65.0,75.5,21.5,67.0,69.0,0.0,11.0,416,1930,3.97,28.97,29.7,7.2,18.0,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
418,1,2009-06-20,87.0,68.0,77.5,23.5,65.0,70.0,0.0,13.0,416,1930,0.0,29.08,29.76,8.3,29.0,8.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,1,2009-06-21,84.0,70.0,77.0,23.0,63.0,68.0,0.0,12.0,416,1930,0.01,29.12,29.82,2.8,7.0,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1,2009-06-22,89.0,68.0,78.5,24.5,67.0,71.0,0.0,14.0,417,1931,0.09,29.09,29.79,4.0,11.0,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
421,1,2009-06-23,94.0,71.0,82.5,28.5,69.0,73.0,0.0,18.0,417,1931,0.0,29.16,29.87,1.8,14.0,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,1,2009-06-24,94.0,75.0,84.5,30.5,68.0,73.0,0.0,20.0,417,1931,0.04,29.16,29.87,1.9,22.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
423,1,2009-06-25,94.0,75.0,84.5,30.5,69.0,73.0,0.0,20.0,417,1931,0.008,29.08,29.8,2.4,32.0,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,1,2009-06-26,86.0,69.0,77.5,23.5,60.0,70.0,0.0,13.0,418,1931,0.0,29.174999999999997,29.85,6.4,4.0,8.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,1,2009-06-27,89.0,62.0,75.5,21.5,61.0,67.0,0.0,11.0,418,1931,0.3,29.1,29.82,5.1,21.0,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
426,1,2009-06-28,83.0,66.0,74.5,20.5,53.0,62.0,0.0,10.0,419,1931,0.0,29.0,29.73,13.2,29.0,13.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,1,2009-06-29,77.0,63.0,70.0,16.0,54.0,61.0,0.0,5.0,419,1931,0.0,28.89,29.6,12.2,30.0,12.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,2009-06-30,66.0,59.0,62.5,8.5,53.0,57.0,2.0,0.0,419,1931,0.0,28.95,29.65,8.9,30.0,9.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,1,2009-07-01,65.0,57.0,61.0,7.0,52.0,56.0,4.0,0.0,420,1931,0.008,29.07,29.77,8.2,32.0,8.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
430,1,2009-07-02,73.0,59.0,66.0,12.0,54.0,60.0,0.0,1.0,420,1931,0.0,29.26,29.95,8.4,31.0,8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1,2009-07-03,79.0,63.0,71.0,17.0,56.0,62.0,0.0,6.0,421,1931,0.0,29.36,30.06,1.2,34.0,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,1,2009-07-04,69.0,59.0,64.0,10.0,58.0,61.0,1.0,0.0,422,1930,0.2,29.26,29.99,1.8,13.0,3.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
433,1,2009-07-05,81.0,57.0,69.0,15.0,58.0,63.0,0.0,4.0,422,1930,0.05,29.2,29.92,0.7,34.0,2.4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
434,1,2009-07-06,86.0,60.0,73.0,19.0,54.0,62.0,0.0,8.0,423,1930,0.0,29.14,29.86,7.5,31.0,7.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1,2009-07-07,77.0,59.0,68.0,14.0,54.0,60.0,0.0,3.0,423,1930,0.008,29.18,29.89,5.9,7.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
436,1,2009-07-08,65.0,61.0,63.0,9.0,56.0,59.0,2.0,0.0,424,1929,0.06,29.28,29.99,6.8,6.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
437,1,2009-07-09,79.0,59.0,69.0,15.0,57.0,63.0,0.0,4.0,425,1929,0.0,29.35,30.07,5.8,11.0,6.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1,2009-07-10,82.0,63.0,72.5,18.5,64.0,67.0,0.0,8.0,425,1929,0.08,29.34,30.06,4.4,21.0,4.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
439,1,2009-07-11,85.0,63.0,74.0,20.0,59.0,65.0,0.0,9.0,426,1928,0.25,29.34,30.04,4.8,31.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
440,1,2009-07-12,82.0,58.0,70.0,16.0,51.0,60.0,0.0,5.0,427,1928,0.0,29.35,30.07,2.9,29.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1,2009-07-13,79.0,61.0,70.0,16.0,46.0,57.0,0.0,5.0,428,1927,0.0,29.36,30.07,4.8,7.0,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,1,2009-07-14,80.0,55.0,67.5,13.5,51.0,59.0,0.0,3.0,428,1927,0.0,29.34,30.07,6.7,16.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,1,2009-07-15,85.0,65.0,75.0,21.0,62.0,67.0,0.0,10.0,429,1926,0.68,29.18,29.9,10.0,24.0,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1,2009-07-16,80.0,64.0,72.0,18.0,56.0,62.0,0.0,7.0,430,1925,0.008,29.17,29.89,9.9,28.0,10.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1,2009-07-17,70.0,57.0,63.5,9.5,51.0,56.0,1.0,0.0,431,1925,0.0,29.15,29.87,10.6,30.0,10.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1,2009-07-18,72.0,57.0,64.5,10.5,52.0,57.0,0.0,0.0,432,1924,0.0,29.31,30.01,8.1,31.0,8.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,1,2009-07-19,71.0,57.0,64.0,10.0,52.0,58.0,1.0,0.0,433,1923,0.0,29.39,30.11,1.3,36.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1,2009-07-20,76.0,55.0,65.5,11.5,55.0,60.0,0.0,1.0,433,1923,0.0,29.36,30.09,5.1,9.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,1,2009-07-21,80.0,58.0,69.0,15.0,57.0,62.0,0.0,4.0,434,1922,0.04,29.28,30.01,3.1,13.0,5.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
450,1,2009-07-22,78.0,63.0,70.5,16.5,61.0,64.0,0.0,6.0,435,1921,0.008,29.23,29.95,3.5,3.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,1,2009-07-23,82.0,62.0,72.0,18.0,58.0,63.0,0.0,7.0,436,1920,0.0,29.21,29.93,2.6,32.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
452,1,2009-07-24,83.0,61.0,72.0,18.0,59.0,64.0,0.0,7.0,437,1919,0.14,29.08,29.83,8.9,23.0,9.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
453,1,2009-07-25,81.0,66.0,73.5,19.5,58.0,64.0,0.0,9.0,438,1918,0.0,29.02,29.73,10.6,28.0,11.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,1,2009-07-26,82.0,63.0,72.5,18.5,58.0,64.0,0.0,8.0,439,1918,0.008,29.13,29.82,8.0,29.0,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
455,1,2009-07-27,84.0,64.0,74.0,20.0,61.0,66.0,0.0,9.0,440,1917,0.02,29.13,29.86,9.3,23.0,10.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
456,1,2009-07-28,84.0,66.0,75.0,21.0,60.0,66.0,0.0,10.0,441,1916,0.01,29.08,29.78,6.4,28.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
457,1,2009-07-29,81.0,62.0,71.5,17.5,51.0,59.0,0.0,7.0,442,1915,0.0,29.13,29.84,4.2,35.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1,2009-07-30,79.0,59.0,69.0,15.0,57.0,62.0,0.0,4.0,443,1914,0.008,29.15,29.85,4.4,23.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1,2009-07-31,81.0,58.0,69.5,15.5,54.0,61.0,0.0,5.0,444,1913,0.0,29.23,29.94,6.2,26.0,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1,2009-08-01,75.0,61.0,68.0,14.0,59.0,62.0,0.0,3.0,445,1911,0.008,29.18,29.91,11.6,22.0,11.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
461,1,2009-08-02,78.0,57.0,67.5,13.5,51.0,59.0,0.0,3.0,446,1910,0.0,29.2,29.93,6.8,25.0,9.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1,2009-08-03,84.0,67.0,75.5,21.5,60.0,66.0,0.0,11.0,447,1909,0.07,29.1,29.82,12.2,21.0,12.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,1,2009-08-04,85.0,67.0,76.0,22.0,61.0,67.0,0.0,11.0,448,1908,0.0,29.17,29.87,2.5,2.0,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1,2009-08-05,79.0,61.0,70.0,16.0,54.0,61.0,0.0,5.0,449,1907,0.0,29.34,30.05,2.9,6.0,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1,2009-08-06,82.0,60.0,71.0,17.0,51.0,60.0,0.0,6.0,450,1906,0.0,29.39,30.09,1.4,6.0,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1,2009-08-07,74.0,64.0,69.0,15.0,59.0,63.0,0.0,4.0,451,1904,0.33,29.36,30.09,7.3,15.0,7.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467,1,2009-08-08,89.0,68.0,78.5,24.5,70.0,73.0,0.0,14.0,452,1903,0.02,29.2,29.92,12.9,21.0,13.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
468,1,2009-08-09,91.0,77.0,84.0,30.0,71.0,74.0,0.0,19.0,453,1902,0.18,29.23,29.94,11.6,23.0,12.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1,2009-08-10,85.0,70.0,77.5,23.5,65.0,69.0,0.0,13.0,454,1900,0.0,29.24,29.95,6.9,26.0,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1,2009-08-11,82.0,62.0,72.0,18.0,61.0,66.0,0.0,7.0,455,1859,0.0,29.3,30.0,6.3,2.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1,2009-08-12,83.0,60.0,71.5,17.5,55.0,62.0,0.0,7.0,456,1858,0.0,29.39,30.09,3.7,4.0,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1,2009-08-13,86.0,60.0,73.0,19.0,55.0,63.0,0.0,8.0,457,1856,0.0,29.38,30.1,1.5,14.0,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,1,2009-08-14,88.0,63.0,75.5,21.5,59.0,66.0,0.0,11.0,458,1855,0.0,29.38,30.1,5.4,21.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1,2009-08-15,89.0,67.0,78.0,24.0,61.0,67.0,0.0,13.0,459,1854,0.0,29.32,30.04,8.7,19.0,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1,2009-08-16,88.0,70.0,79.0,25.0,67.0,70.0,0.0,14.0,500,1852,0.63,29.27,29.99,9.5,20.0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476,1,2009-08-17,83.0,70.0,76.5,22.5,68.0,70.0,0.0,12.0,501,1851,0.33,29.28,30.0,4.6,22.0,5.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
477,1,2009-08-18,83.0,65.0,74.0,20.0,59.0,65.0,0.0,9.0,502,1849,0.0,29.28,29.99,7.5,27.0,8.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,1,2009-08-19,83.0,59.0,71.0,17.0,60.0,65.0,0.0,6.0,503,1848,0.35,29.08,29.83,5.7,16.0,8.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
479,1,2009-08-20,78.0,64.0,71.0,17.0,61.0,65.0,0.0,6.0,504,1846,0.07,28.93,29.66,12.1,23.0,12.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
480,1,2009-08-21,73.0,59.0,66.0,12.0,58.0,61.0,0.0,1.0,505,1845,0.16,29.07,29.75,7.7,27.0,10.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
481,1,2009-08-22,68.0,57.0,62.5,8.5,52.0,56.0,2.0,0.0,506,1843,0.0,29.31,30.0,7.8,1.0,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1,2009-08-23,74.0,56.0,65.0,11.0,53.0,58.0,0.0,0.0,508,1842,0.0,29.38,30.09,2.7,2.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1,2009-08-24,79.0,54.0,66.5,12.5,56.0,61.0,0.0,2.0,509,1840,0.0,29.41,30.13,3.8,21.0,5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,1,2009-08-25,83.0,59.0,71.0,17.0,61.0,65.0,0.0,6.0,510,1839,0.0,29.33,30.05,9.1,21.0,9.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,1,2009-08-26,73.0,62.0,67.5,13.5,62.0,64.0,0.0,3.0,511,1837,0.93,29.36,30.08,5.2,2.0,7.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
486,1,2009-08-27,67.0,61.0,64.0,10.0,60.0,61.0,1.0,0.0,512,1835,0.95,29.36,30.08,9.1,7.0,9.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
487,1,2009-08-28,68.0,60.0,64.0,10.0,61.0,62.0,1.0,0.0,513,1834,0.22,29.18,29.93,3.4,2.0,5.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488,1,2009-08-29,69.0,56.0,62.5,8.5,51.0,56.0,2.0,0.0,514,1832,0.02,29.18,29.89,11.4,31.0,11.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
489,1,2009-08-30,66.0,51.0,58.5,4.5,47.0,52.0,6.0,0.0,515,1831,0.0,29.44,30.14,8.2,1.0,9.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1,2009-08-31,68.0,49.0,58.5,4.5,44.0,52.0,6.0,0.0,516,1829,0.0,29.55,30.27,4.8,3.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1,2009-09-01,72.0,47.0,59.5,5.5,47.0,53.0,5.0,0.0,517,1827,0.0,29.57,30.31,3.3,4.0,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1,2009-09-02,73.0,50.0,61.5,7.5,50.0,56.0,3.0,0.0,518,1826,0.0,29.51,30.25,4.1,6.0,5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
