,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,CALM,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
359,2,2008-10-23,60.0,40.0,50.0,-4.0,34.0,43.0,15.0,0.0,613,1658,0.09,29.56,30.27,10.6,12.0,10.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360,2,2008-10-24,56.0,45.0,50.5,-3.5,44.0,47.0,14.0,0.0,614,1657,0.63,29.25,29.97,5.6,20.0,6.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
361,2,2008-10-25,53.0,43.0,48.0,-6.0,41.0,45.0,17.0,0.0,616,1656,0.008,29.09,29.79,12.8,23.0,13.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2,2008-10-26,56.0,36.0,46.0,-8.0,34.0,41.0,19.0,0.0,617,1654,0.01,29.17,29.81,17.5,27.0,18.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
363,2,2008-10-27,47.0,34.0,40.5,-13.5,28.0,35.0,24.0,0.0,618,1653,0.008,29.57,30.21,13.4,31.0,13.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
364,2,2008-10-28,45.0,32.0,38.5,-15.5,23.0,33.0,26.0,0.0,619,1651,0.0,29.6,30.31,9.9,30.0,10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,2008-10-29,51.0,33.0,42.0,-12.0,25.0,35.0,23.0,0.0,620,1650,0.0,29.54,30.22,1.7,29.0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2,2008-10-30,63.0,34.0,48.5,-5.5,31.0,41.0,16.0,0.0,622,1649,0.0,29.65,30.33,9.3,19.0,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2,2008-10-31,71.0,49.0,60.0,6.0,46.0,51.0,5.0,0.0,623,1647,0.0,29.64,30.3,6.0,22.0,7.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
368,2,2009-05-01,62.0,48.0,55.0,1.0,42.0,48.0,10.0,0.0,448,1849,0.04,29.33,29.98,8.1,29.0,8.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,2,2009-05-02,65.0,45.0,55.0,1.0,34.0,46.0,10.0,0.0,447,1850,0.0,29.28,29.95,9.2,27.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2,2009-05-03,70.0,45.0,57.5,3.5,35.0,48.0,7.0,0.0,446,1851,0.0,29.26,29.92,4.7,26.0,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,2,2009-05-04,70.0,49.0,59.5,5.5,36.0,48.0,5.0,0.0,444,1852,0.0,29.37,30.02,7.1,9.0,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2,2009-05-05,70.0,54.0,62.0,8.0,41.0,51.0,3.0,0.0,443,1853,0.0,29.28,29.95,5.1,12.0,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,2,2009-05-06,75.0,56.0,65.5,11.5,51.0,56.0,0.0,1.0,442,1855,0.86,29.13,29.8,6.2,19.0,7.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374,2,2009-05-07,77.0,56.0,66.5,12.5,53.0,58.0,0.0,2.0,441,1856,0.03,29.08,29.74,8.2,24.0,9.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
375,2,2009-05-08,74.0,57.0,65.5,11.5,55.0,59.0,0.0,1.0,439,1857,0.01,29.0,29.67,4.4,20.0,6.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,2,2009-05-09,64.0,45.0,54.5,0.5,44.0,49.0,10.0,0.0,438,1858,0.0,29.26,29.87,4.7,28.0,11.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,2,2009-05-10,67.0,43.0,55.0,1.0,40.0,47.0,10.0,0.0,437,1859,0.02,29.47,30.11,5.1,30.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
378,2,2009-05-11,61.0,40.0,50.5,-3.5,34.0,44.0,14.0,0.0,436,1860,0.0,29.53,30.2,2.1,7.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2,2009-05-12,72.0,44.0,58.0,4.0,32.0,47.0,7.0,0.0,435,1901,0.0,29.44,30.13,8.9,16.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,2,2009-05-13,71.0,54.0,62.5,8.5,58.0,60.0,2.0,0.0,434,1902,1.03,29.08,29.77,12.9,18.0,14.8,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
381,2,2009-05-14,69.0,55.0,62.0,8.0,44.0,53.0,3.0,0.0,433,1903,0.008,29.38,30.0,11.1,27.0,11.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,2,2009-05-15,63.0,55.0,59.0,5.0,52.0,55.0,6.0,0.0,432,1904,0.7,29.34,29.99,4.4,15.0,5.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
383,2,2009-05-16,62.0,47.0,54.5,0.5,41.0,50.0,10.0,0.0,431,1905,0.04,29.41,30.05,11.0,30.0,12.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,2,2009-05-17,59.0,41.0,50.0,-4.0,28.0,42.0,15.0,0.0,430,1906,0.0,29.67,30.32,3.3,9.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,2,2009-05-18,67.0,45.0,56.0,2.0,30.0,45.0,9.0,0.0,429,1907,0.008,29.62,30.3,9.3,19.0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,2,2009-05-19,80.0,54.0,67.0,13.0,43.0,54.0,0.0,2.0,428,1908,0.0,29.55,30.22,12.3,21.0,12.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,2,2009-05-20,85.0,61.0,73.0,19.0,43.0,57.0,0.0,8.0,427,1909,0.008,29.47,30.13,11.9,20.0,12.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,2,2009-05-21,85.0,60.0,72.5,18.5,48.0,59.0,0.0,8.0,426,1910,0.0,29.44,30.09,8.1,25.0,10.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,2,2009-05-22,70.0,56.0,63.0,9.0,47.0,54.0,2.0,0.0,425,1911,0.0,29.5,30.16,10.0,3.0,10.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2,2009-05-23,79.0,55.0,67.0,13.0,51.0,58.0,0.0,2.0,425,1912,0.008,29.39,30.05,4.5,8.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,2,2009-05-24,70.0,56.0,63.0,9.0,47.0,54.0,2.0,0.0,424,1913,0.0,29.39,30.05,10.7,3.0,10.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,2009-05-25,64.0,56.0,60.0,6.0,46.0,53.0,5.0,0.0,423,1914,0.08,29.33,30.0,8.7,6.0,9.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
393,2,2009-05-26,76.0,56.0,66.0,12.0,54.0,58.0,0.0,1.0,422,1915,1.38,29.13,29.81,5.7,6.0,6.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
394,2,2009-05-27,75.0,58.0,66.5,12.5,60.0,63.0,0.0,2.0,422,1916,0.008,29.02,29.67,6.8,24.0,8.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
395,2,2009-05-28,64.0,55.0,59.5,5.5,51.0,54.0,5.0,0.0,421,1916,0.0,29.11,29.75,6.8,29.0,8.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2,2009-05-29,77.0,55.0,66.0,12.0,49.0,55.0,0.0,1.0,421,1917,0.0,29.23,29.87,2.0,31.0,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,2,2009-05-30,79.0,53.0,66.0,12.0,46.0,55.0,0.0,1.0,420,1918,0.008,29.15,29.8,1.8,29.0,6.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,2,2009-05-31,72.0,49.0,60.5,6.5,43.0,52.0,4.0,0.0,420,1919,0.0,29.26,29.93,2.9,9.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,2,2009-06-01,80.0,52.0,66.0,12.0,54.0,58.0,0.0,1.0,419,1920,0.83,29.25,29.88,1.0,34.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
400,2,2009-06-02,61.0,50.0,55.5,1.5,47.0,51.0,9.0,0.0,419,1920,0.06,29.42,30.07,8.3,3.0,9.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401,2,2009-06-03,61.0,47.0,54.0,0.0,40.0,48.0,11.0,0.0,418,1921,0.0,29.47,30.13,11.0,2.0,11.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2,2009-06-04,68.0,47.0,57.5,3.5,38.0,49.0,7.0,0.0,418,1922,0.0,29.36,30.05,5.2,5.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,2,2009-06-05,80.0,47.0,63.5,9.5,43.0,54.0,1.0,0.0,417,1923,0.0,29.23,29.91,6.3,25.0,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2,2009-06-06,66.0,55.0,60.5,6.5,48.0,53.0,4.0,0.0,417,1923,0.008,29.26,29.92,4.7,3.0,7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405,2,2009-06-07,74.0,56.0,65.0,11.0,54.0,59.0,0.0,0.0,417,1924,0.008,29.21,29.86,1.5,11.0,7.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
406,2,2009-06-08,82.0,55.0,68.5,14.5,61.0,65.0,0.0,4.0,417,1925,0.3,29.11,29.76,6.4,25.0,10.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
407,2,2009-06-09,67.0,56.0,61.5,7.5,53.0,56.0,3.0,0.0,416,1925,0.008,29.29,29.94,6.4,8.0,7.9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
408,2,2009-06-10,67.0,55.0,61.0,7.0,50.0,55.0,4.0,0.0,416,1926,0.04,29.21,29.88,8.5,4.0,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
409,2,2009-06-11,60.0,53.0,56.5,2.5,53.0,54.0,8.0,0.0,416,1926,1.14,29.17,29.82,8.8,1.0,9.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
410,2,2009-06-12,72.0,50.0,61.0,7.0,49.0,55.0,4.0,0.0,416,1927,0.008,29.3,29.95,5.0,6.0,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2,2009-06-13,66.0,56.0,61.0,7.0,52.0,55.0,4.0,0.0,416,1927,0.31,29.34,29.99,7.2,4.0,7.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412,2,2009-06-14,76.0,54.0,65.0,11.0,50.0,57.0,0.0,0.0,416,1928,0.0,29.34,30.0,5.1,5.0,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2,2009-06-15,81.0,57.0,69.0,15.0,49.0,58.0,0.0,4.0,416,1928,0.0,29.34,29.99,7.4,9.0,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
414,2,2009-06-16,71.0,64.0,67.5,13.5,57.0,61.0,0.0,3.0,416,1929,1.07,29.21,29.87,10.3,11.0,10.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,2,2009-06-17,73.0,63.0,68.0,14.0,60.0,63.0,0.0,3.0,416,1929,0.0,29.21,29.87,2.6,34.0,6.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,2,2009-06-18,81.0,63.0,72.0,18.0,64.0,67.0,0.0,7.0,416,1929,0.11,29.15,29.79,3.7,17.0,5.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
417,2,2009-06-19,88.0,66.0,77.0,23.0,68.0,70.0,0.0,12.0,416,1930,0.87,29.03,29.68,6.3,18.0,10.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
418,2,2009-06-20,88.0,69.0,78.5,24.5,65.0,70.0,0.0,14.0,416,1930,0.0,29.13,29.74,8.3,28.0,8.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2,2009-06-21,86.0,71.0,78.5,24.5,64.0,69.0,0.0,14.0,416,1930,0.008,29.17,29.8,3.3,9.0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
420,2,2009-06-22,89.0,70.0,79.5,25.5,67.0,71.0,0.0,15.0,417,1931,0.06,29.15,29.77,5.3,12.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
421,2,2009-06-23,92.0,75.0,83.5,29.5,68.0,73.0,0.0,19.0,417,1931,0.0,29.22,29.85,2.8,13.0,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,2009-06-24,93.0,73.0,83.0,29.0,68.0,73.0,0.0,18.0,417,1931,0.78,29.21,29.85,2.1,23.0,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2,2009-06-25,93.0,76.0,84.5,30.5,68.0,73.0,0.0,20.0,417,1931,0.0,29.15,29.77,1.8,26.0,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2,2009-06-26,86.0,72.0,79.0,25.0,61.0,67.0,0.0,14.0,418,1931,0.0,29.2,29.83,6.4,4.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,2009-06-27,90.0,67.0,78.5,24.5,60.0,67.0,0.0,14.0,418,1931,0.05,29.18,29.8,6.0,22.0,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426,2,2009-06-28,83.0,68.0,75.5,21.5,53.0,62.0,0.0,11.0,419,1931,0.0,29.08,29.71,14.1,29.0,14.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2,2009-06-29,78.0,65.0,71.5,17.5,54.0,61.0,0.0,7.0,419,1931,0.0,28.95,29.59,13.4,30.0,14.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2,2009-06-30,68.0,61.0,64.5,10.5,53.0,58.0,0.0,0.0,419,1931,0.0,29.0,29.64,8.1,30.0,8.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2,2009-07-01,65.0,57.0,61.0,7.0,54.0,57.0,4.0,0.0,420,1931,0.02,29.13,29.76,6.6,31.0,7.4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
430,2,2009-07-02,73.0,60.0,66.5,12.5,55.0,60.0,0.0,2.0,420,1931,0.0,29.31,29.94,5.7,31.0,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2,2009-07-03,79.0,62.0,70.5,16.5,56.0,62.0,0.0,6.0,421,1931,0.0,29.41,30.05,1.8,2.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2,2009-07-04,69.0,63.0,66.0,12.0,58.0,62.0,0.0,1.0,422,1930,0.12,29.31,29.98,3.4,14.0,4.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
433,2,2009-07-05,82.0,61.0,71.5,17.5,59.0,64.0,0.0,7.0,422,1930,0.03,29.25,29.9,0.3,36.0,2.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
434,2,2009-07-06,85.0,63.0,74.0,20.0,54.0,63.0,0.0,9.0,423,1930,0.0,29.2,29.84,4.2,30.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2,2009-07-07,76.0,65.0,70.5,16.5,55.0,61.0,0.0,6.0,423,1930,0.0,29.24,29.88,5.9,7.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2,2009-07-08,68.0,62.0,65.0,11.0,55.0,59.0,0.0,0.0,424,1929,0.17,29.34,29.98,7.0,8.0,7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
437,2,2009-07-09,80.0,63.0,71.5,17.5,58.0,64.0,0.0,7.0,425,1929,0.0,29.41,30.05,6.5,10.0,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2,2009-07-10,84.0,67.0,75.5,21.5,65.0,68.0,0.0,11.0,425,1929,0.12,29.41,30.04,3.6,21.0,4.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
439,2,2009-07-11,85.0,68.0,76.5,22.5,60.0,67.0,0.0,12.0,426,1928,1.12,29.39,30.02,5.9,29.0,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
440,2,2009-07-12,82.0,60.0,71.0,17.0,50.0,60.0,0.0,6.0,427,1928,0.0,29.41,30.05,1.9,33.0,5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2,2009-07-13,78.0,66.0,72.0,18.0,48.0,59.0,0.0,7.0,428,1927,0.0,29.41,30.05,5.8,7.0,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2,2009-07-14,81.0,60.0,70.5,16.5,49.0,60.0,0.0,6.0,428,1927,0.0,29.41,30.06,7.5,16.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2,2009-07-15,86.0,67.0,76.5,22.5,62.0,67.0,0.0,12.0,429,1926,0.32,29.23,29.88,10.0,25.0,13.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
444,2,2009-07-16,82.0,65.0,73.5,19.5,57.0,63.0,0.0,9.0,430,1925,0.17,29.23,29.88,9.6,28.0,10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2,2009-07-17,70.0,58.0,64.0,10.0,52.0,57.0,1.0,0.0,431,1925,0.008,29.21,29.86,10.1,29.0,10.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
446,2,2009-07-18,73.0,58.0,65.5,11.5,52.0,58.0,0.0,1.0,432,1924,0.0,29.36,30.0,6.6,32.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2,2009-07-19,73.0,60.0,66.5,12.5,53.0,59.0,0.0,2.0,433,1923,0.0,29.45,30.1,1.4,4.0,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2,2009-07-20,76.0,59.0,67.5,13.5,56.0,61.0,0.0,3.0,433,1923,0.0,29.42,30.08,6.2,10.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2,2009-07-21,82.0,64.0,73.0,19.0,56.0,63.0,0.0,8.0,434,1922,0.0,29.33,29.99,4.9,14.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2,2009-07-22,79.0,66.0,72.5,18.5,59.0,64.0,0.0,8.0,435,1921,0.0,29.28,29.93,2.8,11.0,5.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
451,2,2009-07-23,79.0,63.0,71.0,17.0,60.0,64.0,0.0,6.0,436,1920,0.1,29.26,29.91,1.7,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
452,2,2009-07-24,83.0,62.0,72.5,18.5,60.0,65.0,0.0,8.0,437,1919,0.19,29.14,29.82,8.7,23.0,9.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
453,2,2009-07-25,81.0,66.0,73.5,19.5,59.0,65.0,0.0,9.0,438,1918,0.008,29.08,29.71,10.8,27.0,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2,2009-07-26,82.0,64.0,73.0,19.0,59.0,65.0,0.0,8.0,439,1918,0.0,29.18,29.8,9.1,29.0,9.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2,2009-07-27,84.0,66.0,75.0,21.0,61.0,67.0,0.0,10.0,440,1917,0.03,29.21,29.85,9.2,23.0,9.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
456,2,2009-07-28,86.0,68.0,77.0,23.0,62.0,67.0,0.0,12.0,441,1916,0.01,29.13,29.77,6.5,28.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2,2009-07-29,79.0,66.0,72.5,18.5,52.0,61.0,0.0,8.0,442,1915,0.0,29.19,29.82,3.8,3.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2,2009-07-30,80.0,65.0,72.5,18.5,57.0,63.0,0.0,8.0,443,1914,0.008,29.2,29.84,4.9,24.0,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2,2009-07-31,82.0,62.0,72.0,18.0,55.0,62.0,0.0,7.0,444,1913,0.0,29.29,29.92,5.9,27.0,6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2,2009-08-01,75.0,63.0,69.0,15.0,59.0,63.0,0.0,4.0,445,1911,0.01,29.24,29.9,10.6,23.0,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2,2009-08-02,79.0,58.0,68.5,14.5,52.0,59.0,0.0,4.0,446,1910,0.0,29.26,29.92,6.2,26.0,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2,2009-08-03,86.0,68.0,77.0,23.0,61.0,66.0,0.0,12.0,447,1909,0.06,29.17,29.81,11.0,21.0,11.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
463,2,2009-08-04,86.0,69.0,77.5,23.5,63.0,68.0,0.0,13.0,448,1908,0.0,29.21,29.85,1.8,5.0,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
464,2,2009-08-05,79.0,66.0,72.5,18.5,56.0,63.0,0.0,8.0,449,1907,0.0,29.4,30.03,3.8,6.0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2,2009-08-06,81.0,62.0,71.5,17.5,51.0,60.0,0.0,7.0,450,1906,0.0,29.44,30.08,3.4,9.0,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2,2009-08-07,74.0,67.0,70.5,16.5,59.0,63.0,0.0,6.0,451,1904,0.23,29.41,30.08,6.4,15.0,7.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467,2,2009-08-08,89.0,69.0,79.0,25.0,70.0,73.0,0.0,14.0,452,1903,0.08,29.26,29.92,12.2,21.0,12.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
468,2,2009-08-09,92.0,77.0,84.5,30.5,72.0,75.0,0.0,20.0,453,1902,0.02,29.29,29.92,11.1,23.0,12.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2,2009-08-10,86.0,71.0,78.5,24.5,66.0,70.0,0.0,14.0,454,1900,0.0,29.31,29.94,8.3,26.0,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2,2009-08-11,81.0,65.0,73.0,19.0,62.0,66.0,0.0,8.0,455,1859,0.0,29.36,29.98,6.1,2.0,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2,2009-08-12,82.0,63.0,72.5,18.5,56.0,63.0,0.0,8.0,456,1858,0.0,29.44,30.07,5.5,5.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2,2009-08-13,86.0,63.0,74.5,20.5,55.0,63.0,0.0,10.0,457,1856,0.0,29.44,30.09,2.0,16.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2,2009-08-14,88.0,67.0,77.5,23.5,59.0,66.0,0.0,13.0,458,1855,0.0,29.44,30.08,6.3,21.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2,2009-08-15,89.0,70.0,79.5,25.5,61.0,68.0,0.0,15.0,459,1854,0.0,29.38,30.02,8.3,19.0,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2,2009-08-16,90.0,71.0,80.5,26.5,68.0,71.0,0.0,16.0,500,1852,0.27,29.34,29.97,9.3,21.0,10.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
476,2,2009-08-17,83.0,71.0,77.0,23.0,68.0,71.0,0.0,12.0,501,1851,0.59,29.34,29.98,5.1,22.0,7.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477,2,2009-08-18,84.0,66.0,75.0,21.0,61.0,66.0,0.0,10.0,502,1849,0.0,29.33,29.97,8.0,27.0,8.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2,2009-08-19,81.0,64.0,72.5,18.5,62.0,66.0,0.0,8.0,503,1848,0.61,29.15,29.82,5.9,16.0,8.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,2,2009-08-20,79.0,64.0,71.5,17.5,61.0,65.0,0.0,7.0,504,1846,0.12,29.0,29.65,12.2,23.0,12.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
480,2,2009-08-21,74.0,59.0,66.5,12.5,58.0,61.0,0.0,2.0,505,1845,0.05,29.13,29.75,10.1,27.0,13.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
481,2,2009-08-22,69.0,58.0,63.5,9.5,52.0,57.0,1.0,0.0,506,1843,0.0,29.36,29.99,9.4,36.0,10.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2,2009-08-23,73.0,58.0,65.5,11.5,55.0,59.0,0.0,1.0,508,1842,0.0,29.44,30.08,3.5,5.0,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2,2009-08-24,79.0,57.0,68.0,14.0,57.0,62.0,0.0,3.0,509,1840,0.0,29.47,30.12,5.0,21.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2,2009-08-25,82.0,61.0,71.5,17.5,61.0,65.0,0.0,7.0,510,1839,0.0,29.39,30.04,8.3,21.0,8.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2,2009-08-26,72.0,64.0,68.0,14.0,64.0,65.0,0.0,3.0,511,1837,0.54,29.42,30.07,3.9,2.0,7.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
486,2,2009-08-27,67.0,62.0,64.5,10.5,61.0,63.0,0.0,0.0,512,1835,1.19,29.41,30.07,10.7,8.0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
487,2,2009-08-28,71.0,61.0,66.0,12.0,61.0,63.0,0.0,1.0,513,1834,0.28,29.24,29.92,2.6,2.0,5.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
488,2,2009-08-29,69.0,56.0,62.5,8.5,52.0,57.0,2.0,0.0,514,1832,0.01,29.24,29.88,10.4,31.0,11.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
